Country,NFCR2012,NFCR2013,NFCR2014,NFCR2015,NFCR2016,NFCR2017,NFCR2018,NFCR2019,NFCR2020,CPI2012,CPI2013,CPI2014,CPI2015,CPI2016,CPI2017,CPI2018,CPI2019,CPI2020,AML2012,AML2013,AML2014,AML2015,AML2016,AML2017,AML2018,AML2019,AML2020,ARR2012,ARR2013,ARR2014,ARR2015,ARR2016,ARR2017,ARR2018,ARR2019,ARR2020,GDP2012,GDP2013,GDP2014,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,GDP2020,WES2012,WES2013,WES2014,WES2015,WES2016,WES2017,WES2018,WES2019,WES2020,GE2012,GE2013,GE2014,GE2015,GE2016,GE2017,GE2018,GE2019,GE2020,PV2012,PV2013,PV2014,PV2015,PV2016,PV2017,PV2018,PV2019,PV2020,RQ2012,RQ2013,RQ2014,RQ2015,RQ2016,RQ2017,RQ2018,RQ2019,RQ2020,RL2012,RL2013,RL2014,RL2015,RL2016,RL2017,RL2018,RL2019,RL2020,VA2012,VA2013,VA2014,VA2015,VA2016,VA2017,VA2018,VA2019,VA2020
Timor-Leste,-0.21%,-0.11%,-0.11%,-0.22%,-0.11%,-0.22%,-0.11%,-0.11%,-0.22%,33,30,28,28,35,38,35,38,40,,5.97,6.03,5.99,5.87,6.43,6.31,,,58,79,60,62,66,74,75,81,18,1013.0429,1210.04,1232.454,1332.7918,1353.7468,1286.4068,1230.2253,1560.5086,1381.1757,,,,,,,,,,-1.1809,-1.2317,-1.1812,-1.0458,-1.0144,-0.9977,-0.9661,-0.8859,-0.8016,-0.2848,-0.3847,-0.1797,-0.2719,-0.0105,0.0715,0.2341,0.2336,0.1775,-1.0209,-0.9823,-0.8895,-0.9657,-0.9773,-0.737,-0.7919,-0.7849,-0.7759,-1.1449,-1.2085,-1.1217,-1.1216,-1.1584,-1.1621,-1.1276,-1.1112,-1.1725,0.0963,0.0911,0.1488,0.1862,0.2208,0.3432,0.3135,0.3574,0.3717
Togo,-0.24%,-0.24%,-0.24%,-0.24%,-0.25%,-0.25%,-0.25%,-0.25%,-0.25%,30,29,29,32,32,32,30,29,29,,7.05,7.05,,,,,,,235,327,282,273,338,514,573,876,482,571.8067,621.3989,640.9342,570.91,803.1519,830.7453,901.523,893.3525,914.9506,1.1282,0.6736,0.4765,0.4985,0.6299,0.5802,0.5783,0.7554,0.73,-1.3142,-1.2954,-1.2501,-1.1933,-1.0686,-1.1222,-1.0526,-0.9174,-0.6909,-0.3865,-0.3537,-0.1671,-0.2313,-0.1724,-0.882,-0.8939,-0.9196,-0.925,-0.8441,-0.9223,-0.8203,-0.8178,-0.7933,-0.7884,-0.651,-0.6786,-0.5908,-0.928,-0.9735,-0.8573,-0.7995,-0.6337,-0.7158,-0.5896,-0.5887,-0.6609,-0.9958,-0.9045,-0.7665,-0.7008,-0.5442,-0.6238,-0.7636,-0.741,-0.7467
Trinidad and Tobago,0.00%,-0.43%,0.00%,-0.43%,0.00%,-0.43%,0.00%,0.00%,-0.44%,39,38,38,39,35,41,41,40,40,6.67,6.56,5.85,5.63,5.92,6.8,5.25,5.26,4.75,504,467,455,519,492,465,501,480,141,19157.4598,20143.5454,20270.9338,18214.4606,16250.6287,16173.7401,17037.8624,16637.1629,15384.0395,3.2926,3.0983,3.3959,3.2408,3.1638,3.0264,3.4618,2.8582,2.83,0.4105,0.3621,0.2718,0.2322,0.2275,0.2088,0.1942,0.0992,0.1799,0.1043,0.0937,0.2479,0.2861,0.2864,0.2765,0.2377,0.1008,0.1776,0.24,0.2734,0.2305,0.1545,0.0867,0.1222,-0.1057,-0.1511,-0.139,-0.1411,-0.1686,-0.0909,-0.1161,-0.1542,-0.0868,-0.1201,-0.1199,-0.1256,0.5011,0.4823,0.4731,0.4805,0.5585,0.5549,0.5375,0.5984,0.6444
Tunisia,0.15%,0.29%,0.29%,0.14%,0.29%,0.14%,0.29%,0.14%,0.29%,41,41,40,38,41,42,43,43,44,4.96,,5.06,4.63,4.62,6.37,,,5.4,6999,7352,7163,5359,5724,7052,8299,9429,2012,4152.6844,4222.7051,4305.4824,3861.6924,3697.9387,3481.2411,3438.8051,3351.5734,3319.819,3.3329,3.169,3.3163,3.2273,3.2688,2.9714,3.3232,3.0194,3.39,-0.0345,-0.0737,-0.12,-0.1205,-0.2292,-0.0985,-0.1031,-0.1029,-0.2039,-0.7213,-0.9026,-0.8517,-0.9604,-1.1413,-1.0247,-0.8689,-0.8699,-0.634,-0.1886,-0.3316,-0.3826,-0.4053,-0.4701,-0.3971,-0.5148,-0.4374,-0.3649,-0.1294,-0.1893,-0.1098,-0.0662,-0.0032,0.0587,0.0388,0.0625,0.1375,-0.1717,-0.0844,0.1928,0.2414,0.3046,0.1625,0.1839,0.2565,0.2731
Turkey,0.51%,0.51%,0.51%,0.51%,0.55%,0.54%,0.54%,0.54%,0.53%,49,50,45,42,41,40,41,39,40,5.99,6.11,6.11,5.93,6.55,6.65,6.11,6.19,5.76,37715,39861,41627,41114,30907,37970,46113,51747,15971,11795.6335,12614.7816,12157.9904,11006.2795,10894.6034,10589.6677,9453.1962,9126.5944,8538.1691,2.5271,2.4504,2.5214,2.5547,2.4259,2.2646,2.3237,2.301,2.17,0.4084,0.3811,0.365,0.2227,0.0482,0.0733,0.0063,0.0479,-0.044,-1.2205,-1.2499,-1.086,-1.4939,-2.0091,-1.7885,-1.3189,-1.3717,-1.1878,0.4201,0.4291,0.3995,0.2709,0.1961,0.0358,0.0151,-0.0076,-0.0107,0.0363,0.0669,0.005,-0.1131,-0.2088,-0.2548,-0.3175,-0.2827,-0.3586,-0.2069,-0.2513,-0.3384,-0.3677,-0.6072,-0.7059,-0.8511,-0.8343,-0.8617
Turkmenistan,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,17,17,18,22,19,20,19,19,,,,,,,,,,,,,,,,,,,6675.1781,7304.2858,7962.2449,6432.6853,6387.6826,6587.0926,6967.375,7612.0352,,2.164,2.6541,2.7603,2.4273,2.1152,2.8398,2.9117,3.0862,4.42,-1.2572,-1.2823,-0.8427,-0.8507,-1.1267,-1.2147,-1.2825,-1.1575,-1.1575,0.4281,0.2491,0.0742,-0.0878,-0.1897,-0.1259,-0.0128,-0.1853,-0.2891,-2.0675,-2.0906,-2.0585,-2.0738,-2.091,-1.9963,-2.0032,-1.9567,-1.9929,-1.4026,-1.3867,-1.3647,-1.4179,-1.4901,-1.4817,-1.4653,-1.415,-1.4067,-2.2504,-2.2164,-2.2592,-2.2375,-2.1708,-2.1599,-2.1541,-2.1852,-2.0328
Uganda,-1.51%,-1.54%,-1.60%,-1.59%,-1.61%,-1.64%,-1.71%,-1.69%,-1.72%,29,26,26,25,25,26,26,28,27,7.63,7.73,7.84,7.86,8.01,7.95,,,,1197,1206,1266,1303,1323,1402,,657,473,786.7387,806.6119,879.7349,843.6295,733.3971,746.8308,770.2571,794.4514,817.0358,3.1467,3.6574,3.2145,3.9226,3.8992,4.0684,4.1549,4.5437,2.88,-0.5701,-0.5862,-0.5019,-0.4849,-0.5714,-0.578,-0.6044,-0.5855,-0.5769,-0.869,-0.8387,-0.9411,-0.8045,-0.7153,-0.5716,-0.7026,-0.6912,-0.7804,-0.239,-0.2439,-0.215,-0.262,-0.2131,-0.2215,-0.2517,-0.3743,-0.4311,-0.3481,-0.3413,-0.3885,-0.3903,-0.2513,-0.2994,-0.2933,-0.3143,-0.3289,-0.4935,-0.552,-0.585,-0.567,-0.6466,-0.5872,-0.686,-0.6444,-0.7162
Ukraine,0.23%,0.22%,0.23%,0.23%,0.07%,0.06%,0.07%,0.06%,0.07%,26,25,26,27,29,30,32,30,33,6.62,6.47,6.55,6.56,6.57,6.52,6.06,6.01,5.23,25061,26025,13227,13025,13734,14579,14342,13710,3382,3855.4177,4029.7113,3104.6432,2124.6623,2187.7305,2640.6757,3096.8174,3662.5631,3726.9271,3.329,3.5084,3.8488,3.7059,3.5122,3.1237,3.1407,2.9243,3.11,-0.5831,-0.646,-0.4139,-0.5238,-0.5724,-0.4571,-0.4137,-0.297,-0.3557,-0.0923,-0.7773,-2.0208,-1.9618,-1.8565,-1.8705,-1.8697,-1.4236,-1.1641,-0.5955,-0.624,-0.6288,-0.5947,-0.4295,-0.3201,-0.3001,-0.2592,-0.2958,-0.7829,-0.8045,-0.7911,-0.8136,-0.7665,-0.712,-0.7161,-0.6983,-0.67,-0.2795,-0.3154,-0.1422,-0.0868,0.0018,0.0149,-0.0378,0.0239,0.0883
United Arab Emirates,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,68,69,70,70,66,71,70,71,71,6.32,6.31,6.33,5.88,5.98,6.06,5.7,5.6,5.89,,,16232,19313,20894,21805,23092,25282,8084,40976.4907,42412.6395,43751.8056,38663.4005,38141.8671,40644.7912,43839.3245,43103.3363,,1.2497,1.2369,1.4402,1.4773,1.3527,1.4322,1.5946,1.6798,1.77,1.1495,1.1765,1.4354,1.5093,1.4155,1.4182,1.4299,1.3769,1.3255,0.8633,0.8948,0.7689,0.7595,0.5647,0.6186,0.705,0.6856,0.6265,0.6763,0.7807,0.9921,1.1111,0.9726,1.0152,0.9303,0.9794,1.0834,0.5395,0.6189,0.6521,0.6408,0.8491,0.8008,0.8065,0.8403,0.9169,-1.0008,-1.0195,-1.0614,-1.1124,-1.0504,-1.0968,-1.1269,-1.1401,-1.1843
United Kingdom,0.62%,0.65%,0.61%,0.61%,0.22%,0.22%,0.22%,0.22%,0.22%,74,76,78,81,81,82,80,77,77,4.66,4.81,4.72,4.68,4.77,4.81,4.23,4.13,4.02,32221,33567,35337,36792,39129,41080,40283,40857,11101,42449.1077,43401.3105,47452.1991,45039.236,41048.3497,40304.7231,42992.8037,42354.4147,40284.6385,2.5872,2.7446,2.9081,2.9952,2.7449,2.7438,2.8948,2.6902,2.97,1.5993,1.5196,1.6297,1.7359,1.6096,1.4697,1.3989,1.4827,1.3766,0.4023,0.4862,0.4153,0.5177,0.3605,0.3862,0.0797,0.5397,0.4744,1.6451,1.7706,1.8258,1.8457,1.7607,1.7175,1.7772,1.626,1.4811,1.7364,1.6977,1.879,1.8055,1.6784,1.6862,1.6424,1.6067,1.4969,1.3391,1.329,1.2758,1.2978,1.2954,1.3633,1.3695,1.2614,1.2468
United States of America,0.09%,0.09%,0.09%,0.09%,-0.02%,-0.02%,-0.02%,-0.02%,-0.02%,73,73,74,76,74,75,71,69,67,5.26,5.24,5.2,5.18,5.17,4.85,5,5.03,4.57,171630,179310,178311,176865,175261,174292,169325,165478,44792,51602.931,53106.5368,55049.9883,56863.3715,58021.4005,60109.6557,63064.4184,65279.529,63543.5778,1.7237,1.8424,1.8454,1.9299,1.9959,1.9692,1.9519,1.8349,2,1.5292,1.5238,1.4675,1.4632,1.4763,1.557,1.5757,1.4888,1.3189,0.6324,0.6431,0.5824,0.6781,0.4023,0.2918,0.4214,0.135,-0.022,1.301,1.268,1.2814,1.2562,1.4971,1.6311,1.6205,1.3455,1.2447,1.6272,1.5571,1.6104,1.596,1.6181,1.6493,1.5145,1.4614,1.3681,1.1616,1.103,1.0712,1.1098,1.1103,1.009,0.9764,0.9038,0.8689
Uruguay,2.15%,2.10%,2.01%,2.02%,1.15%,1.13%,1.17%,1.11%,1.10%,72,73,73,74,71,70,70,71,71,5.18,5.15,5.14,5.13,5.15,5.16,4.05,3.58,3.94,3155,3242,3195,3286,3632,4219,3954,3480,,15171.5802,16973.6892,16831.9482,15613.746,16715.6335,18690.8938,18703.8603,17688.015,15438.4117,2.0027,2.0123,1.9003,2.0332,1.9223,2.1314,2.3117,2.3741,2.47,0.4418,0.4476,0.4825,0.5286,0.5739,0.4895,0.5554,0.695,0.7819,0.7092,0.8047,0.9919,1.0042,1.0626,1.0508,1.035,1.0389,1.0507,0.4358,0.5424,0.5302,0.4245,0.4895,0.4765,0.5068,0.5082,0.5821,0.5931,0.5642,0.7105,0.7123,0.6304,0.5833,0.593,0.6217,0.6787,1.061,1.0853,1.1079,1.1434,1.163,1.1674,1.1805,1.2273,1.315
Uzbekistan,1.18%,1.14%,1.15%,1.14%,0.79%,0.81%,0.78%,0.77%,0.76%,17,17,18,19,21,22,23,25,26,5.42,5.4,5.4,5.11,,6.09,5.82,5.71,5.71,1895,1969,1862,1918,2027,2690,5346,6749,1504,2137.0251,2281.411,2492.3366,2615.0251,2567.7992,1826.5669,1529.0829,1719.0572,1685.7649,5.8782,6.5573,6.0362,5.0258,4.6852,4.9232,4.4613,3.8714,3.8,-0.9107,-0.9141,-0.6288,-0.6721,-0.5774,-0.5542,-0.5473,-0.5141,-0.507,-0.5187,-0.5361,-0.2731,-0.373,-0.2726,-0.2379,-0.2958,-0.2848,-0.4366,-1.58,-1.6027,-1.7108,-1.6424,-1.6199,-1.2584,-1.0828,-0.9922,-0.9449,-1.2901,-1.2267,-1.1298,-1.1113,-1.1071,-1.106,-1.0694,-1.0481,-1.0628,-2.0335,-1.9665,-1.9133,-1.9561,-1.8869,-1.7974,-1.6301,-1.6532,-1.5376
Vanuatu,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,43,46,46,43,5.79,5.63,6.18,6.19,7.01,7.02,6.37,5.9,5.29,321,357,329,287,352,333,350,256,82,2997.2934,2954.7745,2926.68,2695.6662,2805.6653,3082.4751,3125.405,3102.3468,2782.9843,1.4032,0.9495,1.1589,2.9528,3.1193,2.9204,3.1036,4.2226,4.57,-0.2233,-0.2128,-0.5344,-0.7839,-0.88,-0.8917,-0.4784,-0.5476,-0.4613,1.2017,1.1604,0.636,0.4784,0.5131,0.7013,0.9405,1.0219,0.8966,-0.7308,-0.5217,-0.3224,-0.3493,-0.2931,-0.3301,-0.4686,-0.4606,-0.4296,0.2846,0.3092,0.1785,0.104,0.3382,0.4451,0.3248,0.179,0.2397,0.3957,0.4378,0.5912,0.593,0.6642,0.6946,0.5986,0.6804,0.6094
Venezuela,-0.35%,-0.35%,-0.35%,-0.35%,-0.19%,-0.20%,-0.19%,-0.20%,-0.19%,19,20,19,17,17,18,18,16,15,6.62,6.73,6.42,6.51,6.53,6.53,5.69,5.72,6.56,1061,1085,967,882,681,429,,,,12986.2227,12457.7686,16055.6453,,,,,,,1.6288,1.8181,1.9197,3.1123,2.8836,2.9738,3.3466,3.9569,2.94,-1.1453,-1.1675,-1.2274,-1.2201,-1.2858,-1.4239,-1.5847,-1.6585,-1.7803,-1.0271,-1.0776,-0.852,-0.9772,-1.0246,-1.2721,-1.3511,-1.5368,-1.5179,-1.5178,-1.6304,-1.8151,-1.8849,-1.9968,-1.9764,-2.3632,-2.3593,-2.2344,-1.6897,-1.8212,-1.9164,-2.0324,-2.2415,-2.2368,-2.3228,-2.3206,-2.3461,-0.907,-0.9516,-1.0838,-1.0911,-1.1355,-1.2071,-1.4348,-1.4284,-1.5066
Viet Nam,1.00%,0.98%,0.98%,0.97%,0.82%,0.82%,0.82%,0.80%,0.80%,31,31,31,31,33,35,33,37,36,6.83,6.76,6.76,6.71,6.67,7.44,7.37,7.3,7.04,6848,7572,7874,7944,10013,12922,15498,18009,3837,1735.1521,1886.6902,2030.2784,2085.1013,2192.1745,2365.5216,2566.4475,2715.276,2785.7242,2.1446,2.0714,2.0885,1.9286,1.9442,2.012,2.0125,2.0478,2.16,-0.2699,-0.2659,-0.0708,0.0671,0.0195,0.0057,-0.0014,0.0383,0.2003,0.2674,0.2506,-0.0223,0.07,0.2336,0.2302,0.0585,0.0255,-0.0734,-0.6687,-0.6411,-0.5877,-0.4827,-0.4538,-0.3972,-0.3494,-0.262,-0.1479,-0.5516,-0.5149,-0.3599,-0.3394,0.0753,0.0624,-0.0037,-0.0166,-0.1339,-1.4201,-1.3664,-1.3747,-1.3589,-1.3734,-1.4111,-1.4765,-1.4057,-1.3805
Zambia,-0.40%,-0.41%,-0.41%,-0.41%,-0.41%,-0.41%,-0.42%,-0.42%,-0.42%,37,38,38,38,38,37,35,34,33,7.41,7.43,7.4,7.36,7.32,7.43,,,,859,915,947,932,956,1009,1072,1266,502,1763.0694,1878.3468,1762.4278,1338.2909,1280.8065,1535.1966,1516.3711,1305.0022,1050.9193,2.7851,2.9118,2.9278,3.2892,3.1431,2.4042,2.6282,2.1824,2.16,-0.4763,-0.4928,-0.5,-0.5559,-0.6602,-0.6264,-0.5571,-0.6756,-0.7679,0.661,0.4359,0.1562,0.1517,0.1428,0.1462,0.0856,-0.1138,-0.1282,-0.4267,-0.474,-0.5034,-0.4365,-0.4836,-0.465,-0.4833,-0.5538,-0.6199,-0.3652,-0.2676,-0.2366,-0.2298,-0.3006,-0.3284,-0.3453,-0.462,-0.6225,-0.1328,-0.106,-0.1096,-0.0665,-0.299,-0.3343,-0.3423,-0.3083,-0.4306
Zimbabwe,-0.26%,-0.26%,-0.26%,-0.26%,-0.26%,-0.26%,-0.26%,-0.26%,-0.26%,20,21,21,21,22,22,22,24,24,7.11,7.06,7.02,6.98,6.98,6.8,6.86,6.87,6.54,1794,1833,1880,2057,2168,2423,2580,2294,639,1304.968,1429.9985,1434.8963,1445.0697,1464.589,1335.6651,1352.1627,1156.1549,1128.2107,2.7826,3.1386,3.4602,3.4149,3.1225,3.5899,4.2432,3.9125,4.11,-1.3363,-1.2779,-1.2112,-1.1581,-1.1584,-1.1823,-1.1982,-1.2048,-1.2506,-0.7787,-0.6659,-0.7136,-0.6182,-0.6199,-0.7088,-0.7228,-0.9597,-1.0802,-1.8885,-1.8437,-1.9031,-1.6536,-1.7201,-1.561,-1.5048,-1.4626,-1.422,-1.6299,-1.5792,-1.4314,-1.3176,-1.3685,-1.3736,-1.2725,-1.2573,-1.2749,-1.472,-1.3862,-1.257,-1.1659,-1.1775,-1.195,-1.141,-1.1599,-1.1215
